상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,평균_점포_수,평균_점포당_월매출,평균_총_유동인구,평균_2030비율,평균_폐업비율,평균_창업추천점수,추천순위,위도,경도,자치구_코드_명,행정동_코드_명
3001495,잠실 관광특구,CS300021,문구,16.75,2658741.179125817,4109340.25,47.84223277568681,0.0,61.06092412164157,4774,37.51643105790915,127.1152409425314,송파구,방이2동
3130115,우림골목시장,CS300007,육류판매,14.25,68939536.66984126,948947.5,27.228877144239085,1.6666666666666667,61.06025981694715,4775,37.597950947766826,127.0978373645944,중랑구,망우본동
3120066,장한평역(장한평),CS300011,일반의류,115.75,18783537.92968126,1472188.0,35.87155712223745,1.7411031326442044,61.05797903749631,4776,37.56213234191365,127.0645032561898,동대문구,장안1동
3110272,신내1동주민센터,CS300018,의약품,6.25,70725613.60119048,1317279.5,22.53844171236408,4.166666666666666,61.05741806908769,4777,37.60615847906632,127.0984256890932,중랑구,신내1동
3110939,양재역 8번(양재동우체국),CS200005,스포츠 강습,6.0,10044667.416666668,1813342.25,35.17124930544981,0.0,61.05710806023029,4778,37.482044176111465,127.03961711792392,서초구,양재1동
3110154,광진정말공원,CS100001,한식음식점,27.25,21572085.96353955,1706410.5,30.911621563252297,4.736467236467236,61.05698996161795,4779,37.53307535534298,127.0789713956622,광진구,자양1동
3120090,연신내역,CS300008,수산물판매,3.0,8597735.277777778,2145560.25,34.69010249938882,0.0,61.05520372010629,4780,37.619066940896616,126.92207043712688,은평구,불광1동
3110273,장스여성병원,CS200007,치과의원,3.0,101200868.25,708771.25,26.938559001480623,0.0,61.0528343666962,4781,37.60058109245247,127.0987354176994,중랑구,신내1동
3130065,무학봉상점가,CS200003,예술학원,3.0,14206333.61111111,1042127.5,39.6005796068548,0.0,61.04457484499557,4782,37.56179460093203,127.0306273084275,성동구,왕십리2동
3120045,남영동 먹자골목,CS100009,호프-간이주점,21.75,103035102.7144661,193569.0,41.65303655798249,3.517316017316017,61.04388101564807,4783,37.54286558593868,126.9733068920239,용산구,남영동
3111021,방이역 4번,CS100005,제과점,7.25,18379873.48363095,2459097.25,24.338886189468187,0.0,61.03644080307056,4784,37.51121564107836,127.12279974688528,송파구,방이1동
3110274,서일대학교,CS100005,제과점,4.5,36274839.6625,1397301.0,26.88691903462918,6.25,61.03442574549749,4785,37.58956195338933,127.09875482708568,중랑구,면목3?8동
3110195,동대문구청,CS100003,일식음식점,3.0,13382115.111111112,1583476.5,32.74715771154953,0.0,61.03129613227045,4786,37.57615342395652,127.04070840517556,동대문구,용신동
3120132,독산동,CS300017,시계및귀금속,3.25,15299195.493055556,1035609.25,45.16856044260601,8.333333333333332,61.02706672571598,4787,37.47074055878144,126.89389548521773,금천구,독산1동
3110883,은천초등학교(은천교앞),CS300010,반찬가게,3.0,9102500.777777778,1264696.0,43.100950742312776,0.0,61.025391201653385,4788,37.48722384651144,126.93703112025764,관악구,보라매동
3120222,삼성역,CS100003,일식음식점,20.25,19007583.508855477,1030150.5,44.3828246696204,3.756265664160401,61.02475642161205,4789,37.508667696206736,127.06315654228575,강남구,대치2동
3110043,충무초등학교,CS300021,문구,9.666666666666666,13424356.964197531,784929.3333333334,54.77135551814158,0.0,61.020352327526815,4790,37.56056420346717,127.00101862988308,중구,장충동
3120177,신논현역 1번,CS100001,한식음식점,25.0,14547181.583429487,1354739.75,40.02021762182396,4.083333333333333,61.020091526424565,4791,37.50543027854698,127.01988259526811,서초구,반포1동
3120119,발산역(마곡),CS100005,제과점,31.75,27565942.0565458,993523.5,39.31837802550534,6.278256353861193,61.01954532034248,4792,37.55992729089928,126.83568513889624,강서구,가양1동
3110066,서울역 15번,CS300033,철물점,3.0,11132582.75,1643091.0,34.83227273388464,0.0,61.01668881015649,4793,37.55314437161729,126.9669430795906,용산구,청파동
3110572,서강대역 1번,CS100002,중식음식점,3.0,5351077.972222222,2149752.0,45.7215504239952,8.333333333333332,61.0133377620313,4794,37.55050130200841,126.93704582425696,마포구,신수동
3110656,까치산역 3번,CS200016,당구장,5.25,4430819.286111111,5879030.75,41.380381223388646,5.0,61.00810451727192,4795,37.52876264452878,126.84296009158732,강서구,화곡1동
3120036,장충동족발거리(남소영길),CS100001,한식음식점,29.25,49490474.97545156,259187.25,46.31357422190056,2.619047619047618,60.99072925893121,4796,37.56001447161879,127.00550056095275,중구,장충동
3120074,안암역,CS100009,호프-간이주점,19.0,12061718.000670794,1004943.75,62.29063135116636,4.256965944272445,60.98385001476233,4797,37.58584242955645,127.02953893066687,성북구,안암동
3110187,제기동역 6번,CS300011,일반의류,34.75,10784661.340686277,2698505.5,34.9598009687536,2.8781512605042017,60.98327428402716,4798,37.576083873726574,127.03255763774018,동대문구,용신동
3130190,홍대소상공인상점가,CS300001,슈퍼마켓,5.5,16813305.494444445,502882.25,62.13966907509425,0.0,60.979554177738414,4799,37.55287077900313,126.92173200594554,마포구,서교동
3120064,경희대학교(경희대),CS100005,제과점,9.75,15820731.470622895,883792.75,56.84344169013493,10.555555555555555,60.97770888692059,4800,37.592510827212735,127.0524478846258,동대문구,회기동
3120151,보라매공원,CS100001,한식음식점,111.75,26856468.626446385,1323940.0,35.8808998508482,4.081335860512062,60.97609979332744,4801,37.49122632464743,126.92503035748912,동작구,신대방2동
3110861,관악구신사동주민센터,CS200037,노래방,12.75,7378783.063644689,1799606.5,46.26228563224804,4.006410256410256,60.97287422497786,4802,37.483905325185546,126.91779018557328,관악구,신사동
3120021,시청역_8번,CS100005,제과점,5.0,34029443.159722224,503222.75,43.14825789279815,12.5,60.97164157071155,4803,37.561759723268,126.97423957068088,중구,소공동
3120184,포이사거리(삼호물산),CS100003,일식음식점,9.75,12500955.087037038,1607758.25,35.98726278494995,2.7777777777777777,60.96506495423679,4804,37.47696053249972,127.04506367970755,서초구,양재2동
3120173,교대역(법원.검찰청),CS300004,핸드폰,25.5,6093340.009358974,4383938.25,37.763818465616616,1.0,60.96325656923531,4805,37.49370893679033,127.0147795736092,서초구,서초1동
3110469,응암정보도서관,CS200008,한의원,6.0,28165534.38888889,1326404.5,27.33842695026568,0.0,60.96110865072336,4806,37.58619648793464,126.91861754570076,은평구,응암3동
3110938,바우뫼공원,CS300020,서적,3.75,265685443.5694444,292330.75,34.52222320912419,8.333333333333332,60.96008266902864,4807,37.47516151613608,127.03634627667476,서초구,양재1동
3120077,미아역,CS100003,일식음식점,4.75,20487163.791666668,1692685.25,29.73979717717451,6.25,60.959492175966936,4808,37.625667032174505,127.02592973155744,강북구,미아동
3110554,망원역 1번,CS300022,화장품,6.0,10350098.11111111,1270514.25,46.21928852419412,4.166666666666666,60.95864334219073,4809,37.55635122932939,126.91259516798064,마포구,서교동
3120068,사가정역,CS300018,의약품,5.0,290068610.81666666,280026.0,31.711371570663776,0.0,60.94433126660762,4810,37.58111004634755,127.08812436220788,중랑구,면목3?8동
3110555,홍익지구대,CS100001,한식음식점,13.75,31966186.932234436,207418.75,47.38787567065176,0.0,60.94123855919693,4811,37.55338666479528,126.912213851624,마포구,서교동
3120038,약수역,CS300004,핸드폰,14.0,24510566.10119048,995228.5,34.023817666308446,0.0,60.94033067611455,4812,37.554283830627085,127.0100270036947,중구,다산동
3110453,신사1동주민센터,CS300001,슈퍼마켓,3.75,52057455.222222224,928078.0,29.34500476002213,8.333333333333332,60.93957779746088,4813,37.59576090018161,126.91284350185038,은평구,신사1동
3120221,봉은사역,CS200007,치과의원,3.5,33932068.354166664,504137.5,38.10489034622015,0.0,60.93716415707115,4814,37.51446155948791,127.06239226670148,강남구,삼성1동
3110738,문성초등학교,CS200007,치과의원,3.0,101454307.6111111,607706.5,28.481157767643868,0.0,60.93599793327429,4815,37.472305721353386,126.90129790602968,금천구,독산3동
3110959,신구중학교,CS200006,일반의원,3.0,90765188.16666669,126456.0,37.44290152700032,0.0,60.9359167404783,4816,37.5254207967679,127.03234329010428,강남구,압구정동
3110175,푸른동산공원,CS300001,슈퍼마켓,3.25,59863077.93055556,957988.5,33.615196560947496,31.25,60.93382787127252,4817,37.541166562279685,127.0911663709489,광진구,구의3동
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS300001,슈퍼마켓,5.5,34726450.06388889,705523.75,36.442277740361874,5.0,60.93219663418955,4818,37.469384734597455,127.04036782735056,서초구,양재2동
3120002,서촌(경복궁역),CS200001,일반교습학원,10.5,23952023.68560606,1278404.75,35.38732198079496,4.772727272727273,60.92153085326248,4819,37.57928352987037,126.97182217376675,종로구,사직동
3001495,잠실 관광특구,CS300031,가구,14.5,4661173.697619048,4109340.25,47.84223277568681,3.452380952380953,60.91891792146443,4820,37.51643105790915,127.1152409425314,송파구,방이2동
3120122,강서구청,CS200019,PC방,4.5,7420326.85,1962969.0,40.8203898806092,6.25,60.91847505166815,4821,37.55257721737214,126.85080932634084,강서구,화곡6동
3120010,원남동사거리,CS300017,시계및귀금속,21.25,25186688.311688315,907779.5,38.382232246483966,3.463203463203463,60.91633451431946,4822,37.57502516803858,126.99773594038506,종로구,종로1?2?3?4가동
3120102,서교동(홍대),CS200003,예술학원,24.75,5509825.216527778,2536128.5,50.30753416363899,3.0416666666666665,60.9152421021553,4823,37.55486813449178,126.91753121902065,마포구,서교동
3120091,본서부병원,CS200007,치과의원,16.0,36087191.015625,800172.5,33.59767297795443,1.5625,60.91516829052259,4824,37.60056062982496,126.92207842001996,은평구,응암1동
3120058,구의사거리,CS200006,일반의원,7.25,80524528.81696428,787996.5,28.725395083578874,3.571428571428571,60.91369205786832,4825,37.54449370923663,127.0879228233173,광진구,구의1동
3120132,독산동,CS100003,일식음식점,6.75,12978035.007936507,1035609.25,45.16856044260601,3.571428571428571,60.9098612341305,4826,37.47074055878144,126.89389548521773,금천구,독산1동
3120047,한남오거리,CS200006,일반의원,11.5,31856370.05555556,584518.5,36.809775276369145,0.0,60.90682019486271,4827,37.53301141680184,127.0075690290704,용산구,한남동
3120222,삼성역,CS300028,화초,11.0,14320599.03030303,1030150.5,44.3828246696204,0.0,60.90204458222616,4828,37.508667696206736,127.06315654228575,강남구,대치2동
3110645,우장산역 4번,CS200017,골프연습장,3.0,43349752.222222224,1303958.0,23.376443106296367,0.0,60.901623855919695,4829,37.55222974420196,126.83351789025176,강서구,발산1동
3110810,영신초등학교,CS100002,중식음식점,6.0,20069830.333333336,1557436.75,28.28409470283762,0.0,60.88961470327724,4830,37.51093472393394,126.91666342067874,영등포구,신길1동
3111073,둔촌동역 1번(한산중학교),CS300033,철물점,5.0,14167654.15,3094089.25,26.824453972278206,0.0,60.88759964570416,4831,37.53115405950385,127.13970109005332,강동구,둔촌2동
3110273,장스여성병원,CS300018,의약품,5.0,95384224.5,708771.25,26.938559001480623,0.0,60.88572483023325,4832,37.60058109245247,127.0987354176994,중랑구,신내1동
3110424,상계초등학교,CS300007,육류판매,3.0,19216298.361111112,2287603.5,24.47264552647972,0.0,60.882115441393566,4833,37.65878876746218,127.06751070252072,노원구,상계2동
3111077,길동주민센터(강동도서관),CS300008,수산물판매,11.0,13055182.37878788,3656834.0,26.53779826308849,0.0,60.8819013876587,4834,37.537195500867774,127.14326513418864,강동구,길동
3120042,"숙대입구역(남영역, 남영동)",CS100010,커피-음료,11.0,24455948.5,439197.75,44.7460425786776,0.0,60.87354591083555,4835,37.54225254838164,126.97176822424127,용산구,남영동
3111019,한성백제역 3번,CS200006,일반의원,4.0,22298389.479166664,1225886.0,30.86703096336056,0.0,60.87288160614113,4836,37.5135634626904,127.11767970969709,송파구,방이2동
3110997,대청초등학교,CS100003,일식음식점,6.0,18687111.972222224,1779400.5,29.667304652421898,4.166666666666666,60.8693607912607,4837,37.491544188739695,127.084592799527,강남구,일원1동
3110882,신성초등학교,CS200033,부동산중개업,13.0,5176758.282051282,1602374.0,48.82923711942406,0.0,60.86583997638028,4838,37.473023526393646,126.93625169251668,관악구,서림동
3110460,구산역 4번,CS200006,일반의원,8.0,27346199.322916664,1405138.75,26.782421685130966,0.0,60.862717744316505,4839,37.614521102015296,126.91503023530422,은평구,갈현2동
3110760,선유도역 6번,CS100010,커피-음료,8.0,31954569.75486111,704738.25,45.37384375355112,18.75,60.85948479480366,4840,37.53636842243933,126.89239957829112,영등포구,양평2동
3130261,성대전통시장(성대시장),CS100009,호프-간이주점,4.0,80354709.1875,246878.75,35.666999972137475,0.0,60.85841452612932,4841,37.499122816445855,126.93106137758036,동작구,상도3동
3120112,등촌역,CS200024,스포츠클럽,10.75,12191576.918876262,1384156.75,39.44734992002691,3.125,60.85788308237378,4842,37.5509181198166,126.86472078637462,양천구,목3동
3120243,천호역,CS100010,커피-음료,28.0,18537042.396167822,1553046.5,38.9655049867894,8.040275497172049,60.85314437555359,4843,37.53952339599033,127.12444156010652,강동구,천호2동
3110949,한남IC,CS100004,양식음식점,4.0,33709368.5,302893.0,42.721527880870624,0.0,60.85000738116327,4844,37.52090062503292,127.01924190902562,강남구,신사동
3110839,숭실대입구역 4번,CS100004,양식음식점,10.0,13972886.883333333,958721.0,41.01528356222378,0.0,60.84895187481547,4845,37.49449489131696,126.95691601812626,동작구,상도1동
3120213,삼성중앙역,CS300021,문구,4.0,5469723.125,2121639.75,40.66716150422843,0.0,60.8469368172424,4846,37.51155556604917,127.05374846991916,강남구,삼성2동
3120081,노원역,CS200024,스포츠클럽,27.5,8568288.435997231,5005746.5,32.63037076551363,2.1739130434782608,60.84611750811928,4847,37.65546707370536,127.0621814211148,노원구,상계2동
3110305,보문역 5번,CS200031,세탁소,3.333333333333333,4647709.888888889,2136932.0,44.2918521368847,0.0,60.84504477905718,4848,37.58440245928824,127.02214528008176,성북구,안암동
3120107,공덕역(공덕오거리),CS200005,스포츠 강습,14.0,13532856.523809524,1387174.5,37.23716832008914,1.7857142857142856,60.84167404782994,4849,37.54280477812483,126.95197733961056,마포구,도화동
3110562,연트럴파크(연남동주민센터),CS300043,전자상거래업,10.0,9529388.516666666,1039736.0,49.37326474620133,0.0,60.83523767345734,4850,37.56376488708946,126.9233391686964,마포구,연남동
3120003,광화문역,CS100007,치킨전문점,4.5,12142170.525,1267772.0,37.803785843733536,0.0,60.83178328904635,4851,37.57196808426292,126.97459828971188,종로구,사직동
3130274,사당1동먹자골목상점가(사당1동먹자골목),CS200037,노래방,12.0,11965656.284722222,854146.5,46.96381710003561,0.0,60.82945822261589,4852,37.47827399506724,126.98058813497984,동작구,사당1동
3001491,이태원 관광특구,CS300022,화장품,50.0,5262370.438165849,2097169.25,49.47155250455239,1.5416666666666663,60.82801151461471,4853,37.5342999541775,126.99432030199269,용산구,이태원1동
3110754,삼성산자연공원(서울금천초등학교),CS300001,슈퍼마켓,6.0,40310364.05555555,1173852.75,25.715770721486862,0.0,60.82260850310009,4854,37.453237704979706,126.90927951506106,금천구,시흥5동
3120105,상수역(홍대),CS200016,당구장,3.0,11767732.703703703,998696.3333333334,56.36198494534844,11.111111111111107,60.80997933274284,4855,37.54836672037311,126.9231512484522,마포구,서강동
3110316,숭곡초등학교,CS100002,중식음식점,3.25,18363757.416666668,2889974.0,22.988229484526183,0.0,60.80487156775908,4856,37.60814966101142,127.03438366024916,성북구,월곡1동
3130081,자양골목전통시장(자양골목시장),CS300001,슈퍼마켓,8.75,35964086.02083333,637098.75,34.168289770917056,0.0,60.80377915559493,4857,37.53426421195864,127.0796628112492,광진구,자양1동
3120201,도곡1동,CS300019,의료기기,8.0,18942399.291666668,1002182.0,35.55561764230449,0.0,60.80188957779746,4858,37.49256784501679,127.03992798739,강남구,역삼1동
3120008,인사동,CS100009,호프-간이주점,23.5,17202654.06884058,1245471.25,36.57630887662927,1.0416666666666663,60.7992545025096,4859,37.57390703196603,126.98522723193123,종로구,종로1?2?3?4가동
3110022,경신고등학교,CS200025,자동차수리,3.0,49652736.75,541422.25,33.210056504984216,0.0,60.798686152937705,4860,37.587053452651496,126.99910555256606,종로구,혜화동
3110315,종암아이파크2차,CS300001,슈퍼마켓,3.0,18186858.33333333,1650021.0,28.33430604822605,0.0,60.79601417183349,4861,37.59732899315395,127.03359734683605,성북구,종암동
3110855,신대방역 2번,CS300001,슈퍼마켓,9.75,7847658.8342592595,1218164.0,47.50911863352017,0.0,60.78512695600827,4862,37.484405896181045,126.9122380925766,관악구,조원동
3120093,연희동,CS200031,세탁소,3.0,15028716.388888888,647478.25,49.92152290192739,0.0,60.77962798937113,4863,37.56685943536896,126.92999160464343,서대문구,연희동
3110264,면목역 2번,CS300027,섬유제품,3.5,8379229.222222222,2868014.0,31.98434216391601,0.0,60.77769412459404,4864,37.58726118530816,127.09159619054653,중랑구,면목본동
3120166,방배역,CS100009,호프-간이주점,16.75,32304469.195465684,1116562.25,32.29951284342217,3.0330882352941178,60.7739961617951,4865,37.48166335251674,126.99726390009168,서초구,방배1동
3110881,구립대학경로당(관악산샘말공원),CS100008,분식전문점,19.75,5140303.208552632,4281959.75,54.07750004577806,6.262531328320802,60.77201062887511,4866,37.46769853841552,126.9362223021795,관악구,대학동
3120062,신설동역,CS300011,일반의류,75.0,12143958.567260154,1847876.0,40.44856498321032,1.9913466097676624,60.77180395630352,4867,37.57495056845485,127.024497100405,동대문구,용신동
3120006,종각역,CS200019,PC방,7.0,3333984.3571428573,2860594.0,45.25524571237368,0.0,60.77022438736345,4868,37.57037490191488,126.98349603169189,종로구,종로1?2?3?4가동
3120063,청량리역(청량리),CS300024,운동/경기용품,6.5,20418290.07142857,1142186.75,33.29086401011931,0.0,60.77018010038383,4869,37.58100711945642,127.04780944194178,동대문구,전농1동
3110892,관악구 중앙길,CS300020,서적,3.75,3441619.3125,4141205.75,49.03841726753714,8.333333333333332,60.76904340124004,4870,37.48428421923612,126.95112160044752,관악구,중앙동
3120001,서대문역,CS100001,한식음식점,80.75,37527674.31433576,1093347.5,35.12717196983223,4.3802882146764,60.7656037791556,4871,37.566677102939934,126.9660881727402,종로구,교남동
3110134,성수119안전센터,CS100008,분식전문점,3.0,18284808.416666664,1484996.5,32.42284861990795,8.333333333333332,60.76132270445822,4872,37.536070183843606,127.05727352526394,성동구,성수2가1동
3120084,공릉역,CS300018,의약품,5.0,43714913.4,533264.0,37.42682401230992,5.0,60.761071744907,4873,37.62567393004453,127.07364315857276,노원구,공릉1동
3110256,면목2동체육관,CS200006,일반의원,6.75,28050818.38690476,1517135.25,27.754449245611497,4.166666666666666,60.75422940655448,4874,37.589871676851374,127.0826206130532,중랑구,면목2동
3120064,경희대학교(경희대),CS200028,미용실,16.25,11809519.19332108,883792.75,56.84344169013493,3.125,60.75290079716564,4875,37.592510827212735,127.0524478846258,동대문구,회기동
3110076,삼각지역 14번,CS100001,한식음식점,7.0,43728734.72619048,77959.75,44.70377655465369,0.0,60.75219958665486,4876,37.534973065762415,126.9743958724972,용산구,한강로동
3120057,아차산역,CS300001,슈퍼마켓,5.25,21905278.041666668,1228651.5,30.697941385191637,0.0,60.75139503985829,4877,37.55425222476908,127.08697232874628,광진구,중곡2동
3110740,금천해태공원,CS300001,슈퍼마켓,9.0,25140744.89814815,1370036.5,27.61619149816196,0.0,60.75132122822557,4878,37.45862856769765,126.9015306365174,금천구,시흥1동
3110495,북가좌2동주민센터,CS100001,한식음식점,17.0,54461520.676470585,1115981.25,28.04063073614315,2.941176470588235,60.74430912311781,4879,37.581162393855145,126.90961133135288,서대문구,북가좌2동
3120209,"강남구청(청담역_8번, 강남세무서)",CS300007,육류판매,4.5,47747896.37916666,838631.25,28.45181933467466,0.0,60.74275169766756,4880,37.51874742762321,127.04951170686684,강남구,청담동
3110668,화곡2동주민센터,CS200006,일반의원,5.0,15376347.466666669,1996286.0,27.872498740126183,0.0,60.74213906111603,4881,37.53247006333166,126.85331580752784,강서구,화곡2동
3130210,목2동시장,CS300009,청과상,4.0,46870658.375,415748.75,36.325645976926,0.0,60.74120903454384,4882,37.54628747973894,126.87328400792224,양천구,목2동
3120184,포이사거리(삼호물산),CS100005,제과점,9.25,12216356.504629629,1607758.25,35.98726278494995,2.7777777777777777,60.73831561854148,4883,37.47696053249972,127.04506367970755,서초구,양재2동
3120100,망원역,CS300016,안경,5.0,18068787.95,603895.0,45.80169896363905,0.0,60.73802037201064,4884,37.55535853038764,126.91045735413948,마포구,망원1동
3120132,독산동,CS100001,한식음식점,93.0,20982777.922997262,1035609.25,45.16856044260601,4.8513310519889465,60.73630056096841,4885,37.47074055878144,126.89389548521773,금천구,독산1동
3110508,서연중학교,CS100008,분식전문점,5.5,20480243.21666667,731890.0,43.58785612701032,5.0,60.73548125184529,4886,37.56975012625551,126.92749860967064,서대문구,연희동
3110882,신성초등학교,CS200024,스포츠클럽,3.25,5909098.923611111,1625895.75,48.510698150935255,0.0,60.73245497490405,4887,37.473023526393646,126.93625169251668,관악구,서림동
3120136,영등포구청역,CS200019,PC방,4.0,5339255.25,2019557.75,41.27319345706074,0.0,60.73180543253617,4888,37.5253946047632,126.89281128917447,영등포구,당산1동
3110503,명지대학교교회,CS100005,제과점,3.0,6682118.0,1597111.25,42.32309500670255,0.0,60.726203129613225,4889,37.5826588806257,126.92354622796532,서대문구,남가좌2동
3120243,천호역,CS100007,치킨전문점,3.0,8987538.472222222,1553046.5,38.9655049867894,0.0,60.720549158547385,4890,37.53952339599033,127.12444156010652,강동구,천호2동
3120202,압구정로데오역(압구정로데오),CS300024,운동/경기용품,14.25,4790324.106997863,1963559.0,46.939390152234665,0.0,60.718452908178335,4891,37.52676990789109,127.04013853060528,강남구,압구정동
3110865,남강고등학교(남강중학교),CS300009,청과상,8.5,23224597.32754629,2063500.75,28.147263233188724,5.902777777777778,60.717257159728376,4892,37.473536847262565,126.92092171529347,관악구,난곡동
3120244,암사역,CS300018,의약품,13.25,89774700.64789379,691849.0,29.50476629146517,3.846153846153846,60.70834071449661,4893,37.55137688969368,127.12785627932668,강동구,암사2동
3110206,텃골근린공원,CS300018,의약품,3.0,35277197.722222224,1189069.0,28.941194427050004,8.333333333333332,60.705742545025096,4894,37.57905927730038,127.05182711868238,동대문구,전농1동
3120215,포스코사거리,CS200028,미용실,13.75,6168774.411630036,3374781.5,40.92153988799524,3.708791208791209,60.70153528196043,4895,37.50682411890163,127.05626720528876,강남구,삼성2동
3120148,국회의사당역(국회의사당),CS200008,한의원,5.0,26978440.8,418386.25,43.25312436316155,0.0,60.69957927369354,4896,37.528552135513465,126.92073922815948,영등포구,여의동
3120244,암사역,CS100005,제과점,3.0,58598675.96296296,682659.6666666666,29.409749748489872,0.0,60.6980612144474,4897,37.55137688969368,127.12785627932668,강동구,암사2동
3120042,"숙대입구역(남영역, 남영동)",CS100009,호프-간이주점,12.5,29722146.37980769,439197.75,44.7460425786776,2.083333333333333,60.69689253026277,4898,37.54225254838164,126.97176822424127,용산구,남영동
3120166,방배역,CS300024,운동/경기용품,5.5,51114990.33611111,1116562.25,32.29951284342217,5.0,60.69352671981104,4899,37.48166335251674,126.99726390009168,서초구,방배1동
3110689,오류동역 3번,CS200001,일반교습학원,8.5,21628815.90972222,1163037.5,34.16001290275891,3.125,60.68514909949809,4900,37.49760566370818,126.84274264528946,구로구,오류1동
3130273,남성사계시장(남성시장),CS300008,수산물판매,12.5,53868899.34508547,922060.0,30.54236307159513,4.006410256410256,60.68417478594628,4901,37.48822110802707,126.98044987510085,동작구,사당2동
3120228,석촌역(석촌호수),CS200017,골프연습장,6.0,5722600.597222222,1956294.75,40.89777148139967,0.0,60.66572925893121,4902,37.50602362134798,127.1065389661683,송파구,송파1동
3130186,망원시장,CS300009,청과상,8.25,77291666.66666667,250282.25,38.30346241907261,2.7777777777777777,60.66278417478595,4903,37.55633776978263,126.90677800571248,마포구,망원1동
3120138,당산2동(영등포우체국),CS100002,중식음식점,5.0,36398845.8,603286.75,37.56865799586026,5.0,60.66208296427517,4904,37.529597277291366,126.89731933174514,영등포구,당산2동
3120236,장지역(가든파이브),CS300009,청과상,23.0,154061645.6521739,202003.5,36.18142526898235,1.0869565217391304,60.66119722468262,4905,37.47804006486017,127.1232994165398,송파구,문정2동
3110578,대흥역 2번,CS100002,중식음식점,4.0,10034732.125,2674922.0,30.03715120507888,0.0,60.65648066135224,4906,37.54823479181836,126.94507094731418,마포구,염리동
3110473,구산역 1번,CS200001,일반교습학원,20.25,22264343.307264373,1690769.5,28.4999412852941,3.947368421052632,60.65050191910245,4907,37.6127051698786,126.92087651968288,은평구,대조동
3120246,길동역,CS200037,노래방,21.5,10243371.961580086,4419431.25,34.76277656824554,5.7900432900432905,60.6399837614408,4908,37.53647161403156,127.13829670196402,강동구,길동
3110660,등촌3동주민센터,CS300002,편의점,3.75,39451545.63888889,860734.0,29.44055526763224,0.0,60.63876586950104,4909,37.55832107704375,126.84728936932454,강서구,등촌3동
3120013,이화사거리,CS300001,슈퍼마켓,4.75,10526176.258333333,1220306.75,40.695030663905975,0.0,60.63324475937408,4910,37.57493507964541,127.00158483982132,종로구,종로5?6가동
3120090,연신내역,CS100003,일식음식점,4.75,12423471.479166668,2145560.25,34.69010249938882,11.25,60.62793032181872,4911,37.619066940896616,126.92207043712688,은평구,불광1동
3120192,뱅뱅사거리,CS300022,화장품,131.5,8544717.076180696,2273095.0,43.03793209959042,2.4754672092493397,60.6249483318571,4912,37.4902548060724,127.03149136697972,강남구,역삼1동
3120122,강서구청,CS300019,의료기기,4.0,8221911.0,1962969.0,40.8203898806092,0.0,60.624143785060525,4913,37.55257721737214,126.85080932634084,강서구,화곡6동
3111021,방이역 4번,CS300011,일반의류,21.0,40041954.65875864,2459097.25,24.338886189468187,6.094782410571884,60.62280041334514,4914,37.51121564107836,127.12279974688528,송파구,방이1동
3110888,청룡동주민센터,CS100001,한식음식점,7.0,17834170.493055556,737265.75,47.00002121722933,20.833333333333336,60.62148656628285,4915,37.47905502019646,126.94360664715312,관악구,청룡동
3130222,오류시장,CS300007,육류판매,4.0,55268943.5625,291270.25,36.8665818477204,0.0,60.61851933864777,4916,37.4965521062622,126.84320850019292,구로구,오류1동
3110335,석계역 7번,CS100005,제과점,3.0,14769692.777777778,1518198.0,31.58823816129385,0.0,60.61736049601417,4917,37.612849524067954,127.06393543121229,성북구,석관동
3120002,서촌(경복궁역),CS300020,서적,13.0,13923076.923076922,1278404.75,35.38732198079496,0.0,60.6133377620313,4918,37.57928352987037,126.97182217376675,종로구,사직동
3120204,르네상스호텔사거리,CS300010,반찬가게,13.5,10898608.717948718,1944346.0,43.941418788959766,0.0,60.61268083850014,4919,37.50309058777553,127.04281749442562,강남구,역삼1동
3110753,시흥동 은행나무사거리,CS200006,일반의원,9.5,92466845.91851851,942089.75,23.016941561690377,0.0,60.610436964865656,4920,37.4488491293636,126.90844852214424,금천구,시흥5동
3120072,성신여대,CS300027,섬유제품,3.0,3026681.333333333,2569861.75,48.56018912801324,0.0,60.60882787127252,4921,37.59236801480705,127.01749391828598,성북구,동선동
3120143,당산역,CS200031,세탁소,3.0,9595161.083333334,1132215.5,44.49009584453862,0.0,60.607617360496015,4922,37.53475425924634,126.90113646243866,영등포구,당산2동
3110170,동대부여고,CS100002,중식음식점,4.0,7040341.020833334,2010042.5,37.11301014787308,0.0,60.60588278712725,4923,37.54176314249194,127.08864379358764,광진구,구의1동
3130183,상암동상점가,CS100009,호프-간이주점,44.75,19854411.86817345,1223612.0,42.66520308632914,6.765010351966874,60.60505609684087,4924,37.576934214753,126.89563552270717,마포구,상암동
3110586,서울서부지방법원,CS100001,한식음식점,63.5,16912643.049038883,1913854.5,32.59097085760014,1.581491984717791,60.60374963094184,4925,37.54951898566206,126.956533557029,마포구,공덕동
3110762,선유도역 1번,CS100009,호프-간이주점,12.0,6694506.402777778,1677125.0,44.95806828305488,2.083333333333333,60.60335104812519,4926,37.54030612628488,126.89276731629242,영등포구,양평2동
