기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,총_유동인구_수,2030비율,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,주말_유동인구_수,야간_유동인구_수,전체유동점수,2030핫플점수,주말점수,야간점수,핫플점수
2025,1,3001491,이태원 관광특구,2053162.0,49.23751754610693,401109.0,263612.0,299503.0,357006.0,325485.0,682491.0,664721.0,92.60086110668155,92.3776112262797,95.05660979110189,94.1795566895232,93.2618402168713
2025,1,3001492,명동 남대문 북창동 다동 무교동 관광특구,6931325.0,41.78293472027354,1314562.0,343316.0,1159683.0,793391.0,579458.0,1372849.0,1657878.0,99.82458937968426,81.21511720618722,99.40998245893798,99.5375538191676,94.11577100940838
2025,1,3001493,동대문패션타운 관광특구,3304504.0,41.82500611286898,637103.0,392709.0,504092.0,385614.0,371573.0,757187.0,1029812.0,97.54425131557966,81.31079572635943,96.28448413331208,97.62398341572317,92.43422101738159
2025,1,3001494,종로·청계 관광특구,8147936.0,37.66726935508575,1610382.0,642889.0,1323789.0,1046011.0,743696.0,1789707.0,2253271.0,99.93621431988518,71.28049752830489,99.90432147982777,99.88837505979907,91.3259448253867
2025,1,3001495,잠실 관광특구,4111537.0,47.61350803847807,892677.0,483424.0,610821.0,633585.0,575923.0,1209508.0,1376101.0,98.70833997767501,90.75107638335194,98.77212565778983,99.05916121830649,96.38654122149578
2025,1,3001496,강남 마이스 관광특구,100649.0,47.57523671372791,20967.0,5110.0,16517.0,11758.0,10364.0,22122.0,26077.0,11.561154520810078,90.70323712326582,9.10540583638973,10.205708818370276,34.60931270929676
2025,1,3110001,이북5도청사,180183.0,20.751680236204304,29537.0,23243.0,24769.0,26965.0,27432.0,54397.0,52780.0,18.402168713123903,3.5879445064583,19.7257215755063,18.25865093286557,14.20108435656195
2025,1,3110002,독립문역 1번,506162.0,22.87034585765032,87463.0,67180.0,71213.0,75986.0,73647.0,149633.0,154643.0,45.14431510125977,9.535959177164727,47.04193908467549,46.659225003986606,35.068569606123425
2025,1,3110003,세검정초등학교,325862.0,20.16252278571911,53357.0,46230.0,46452.0,46261.0,46494.0,92755.0,99587.0,32.11608993780896,2.3122309041620155,32.78583957901451,33.37585712007654,23.497847233296124
2025,1,3110004,대신고등학교,684794.0,25.431297587303625,127564.0,86959.0,97410.0,100914.0,98075.0,198989.0,214523.0,56.354648381438366,20.507096156912773,57.37521926327539,58.985807686174454,46.199170786158504
2025,1,3110005,세검정,96805.0,21.53814369092505,15208.0,13320.0,13471.0,13643.0,15543.0,29186.0,28528.0,11.11465476000638,5.533407749960134,12.055493541699889,11.082761919948972,9.623664487322596
2025,1,3110006,부암동주민센터,8874.0,21.78273608293892,1437.0,1122.0,1231.0,1368.0,1416.0,2784.0,2559.0,0.30298198054536757,6.219103811194387,0.2232498804018498,0.20730346037314626,2.0475203316855364
2025,1,3110007,사직공원(한국사회과학도서관),1127368.0,25.516069287047355,170257.0,155737.0,158506.0,163159.0,167867.0,331026.0,325994.0,74.13490671344283,20.921703077659064,75.21926327539468,73.38542497209376,58.275394673895704
2025,1,3110008,배화여자대학교(박노수미술관),1179236.0,28.464616073457734,195509.0,150405.0,168133.0,172789.0,167679.0,340468.0,345914.0,75.63387019614096,36.198373465157076,76.223887737203,75.26710253548079,63.86620953595917
2025,1,3110009,자하문터널,165102.0,26.57024142651209,23959.0,22052.0,23531.0,24635.0,25001.0,49636.0,46011.0,16.775633870196142,25.865093286557165,17.780258332004465,16.23345558922022,19.62206984531972
2025,1,3110010,평창동서측,204452.0,17.85260109952458,30927.0,28298.0,28856.0,29618.0,29322.0,58940.0,59225.0,20.873863817572953,0.861106681549992,21.352256418434063,20.1881677563387,14.86286078775315
2025,1,3110012,성곡미술관,572883.0,31.59231466110881,98617.0,53252.0,87496.0,76376.0,68497.0,144873.0,151869.0,49.625259129325464,50.29500877053101,45.925689682666246,46.14893956306809,48.56482219741668
2025,1,3110013,체부동홍종문가옥,134554.0,30.71108997131263,24246.0,15371.0,19376.0,20393.0,18658.0,39051.0,39617.0,14.479349386062829,46.499760803699566,14.798277786636898,14.447456546005421,24.14447456546005
2025,1,3110014,경복고등학교,35307.0,20.86838304019033,5363.0,2419.0,5197.0,5494.0,5165.0,10659.0,7782.0,3.09360548556849,3.8111943868601497,3.667676606601818,1.9135704034444267,3.246691117844044
2025,1,3110015,청와대사랑채,54741.0,31.56135255110429,10264.0,5459.0,7882.0,8070.0,7412.0,15482.0,15723.0,6.0118003508212405,50.18338383033009,6.522085791739754,5.96396109073513,19.35815659384468
2025,1,3110016,평창동동측,23334.0,19.700865689551726,4049.0,1945.0,3040.0,3361.0,3678.0,7039.0,5994.0,1.4351778025833202,1.8976239834157231,1.690320523042577,1.2597671822675809,1.5986286078775311
2025,1,3110017,정독도서관,411355.0,30.77852463200885,64797.0,37788.0,61110.0,57066.0,52272.0,109338.0,102585.0,38.590336469462606,46.72301068410142,37.58571200765428,34.15723170148301,40.16424812629565
2025,1,3110018,중앙고등학교,435404.0,29.034643687242195,64225.0,43130.0,65898.0,56686.0,53853.0,110539.0,107355.0,40.40822835273481,39.18035401052464,37.80896188805613,35.48078456386541,38.78089618880561
2025,1,3110019,창덕궁,554110.0,36.98471422641714,108991.0,42344.0,89342.0,70362.0,53144.0,123506.0,151335.0,48.54090256737362,69.00015946420028,40.96635305373943,46.02136820283847,52.78583957901451
2025,1,3110020,서울국제고등학교,1655087.0,53.15527220019249,221604.0,209797.0,234052.0,231243.0,236721.0,467964.0,431401.0,87.30664965715197,95.63068091213522,87.32259607718066,83.8143836708659,89.28320841970977
2025,1,3110021,성균관대학교,1332515.0,52.34785349508261,247706.0,175000.0,190424.0,202224.0,196882.0,399106.0,422706.0,80.2742784244937,95.02471695104448,81.75729548716313,83.17652686971775,85.43135066177643
2025,1,3110022,경신고등학교,539884.0,32.8959554274622,84825.0,64972.0,78001.0,74143.0,76038.0,150181.0,149797.0,47.5203316855366,55.66895232020411,47.23329612501993,45.7502790623505,49.6420028703556
2025,1,3110023,서울대병원,729438.0,42.844354146616986,133680.0,65338.0,115381.0,91478.0,77637.0,169115.0,199018.0,58.587147185456864,83.12868760963164,51.443151012597674,55.81247010046244,64.10460851538829
2025,1,3110024,혜화동주민센터,268083.0,33.5500572583864,47867.0,30947.0,38790.0,37937.0,38584.0,76521.0,78814.0,27.26837824908308,58.10875458459576,27.682985169829372,27.18864614893956,36.591452718864616
2025,1,3110025,충신시장옆,322479.0,34.71978020274189,53123.0,34215.0,49060.0,41845.0,39585.0,81430.0,87338.0,31.94067931749322,61.95184181151332,29.660341253388616,29.931430393876575,40.18657311433583
2025,1,3110026,종로5가역 4번,245395.0,30.1892866602824,47239.0,21954.0,39379.0,30881.0,24960.0,55841.0,69193.0,24.84452240472014,44.31510125976718,20.347631956625737,23.967469303141446,29.65476000637857
2025,1,3110027,혜화역 1번,364642.0,46.89421405104184,91236.0,39762.0,52111.0,62384.0,58557.0,120941.0,130998.0,35.49673098389412,89.95375538191675,40.24876415244778,41.30122787434221,53.65491947057885
2025,1,3110028,이화달팽이길,1959763.0,31.852831184178903,279818.0,239517.0,275671.0,275869.0,289061.0,564930.0,519335.0,91.64407590495934,51.570722372827305,92.45734332642321,88.99697018019455,79.38765747089778
2025,1,3110029,동대문역 1번,2770934.0,27.080760494475868,444351.0,358833.0,387935.0,400462.0,414505.0,814967.0,803184.0,96.58746611385743,28.352734811034924,96.8904480944028,96.14096635305374,76.11066815499919
2025,1,3110030,동대문역 3번,134114.0,28.38406132096575,24678.0,16536.0,19274.0,19522.0,19039.0,38561.0,41214.0,14.447456546005421,35.73592728432467,14.62286716632116,14.97368840695264,20.948014670706424
2025,1,3110031,창신역 1번,74285.0,25.75217069394898,15677.0,9016.0,9930.0,11701.0,12791.0,24492.0,24693.0,8.642959655557329,22.069845319725722,10.36517301865731,9.663530537394355,13.168553659703397
2025,1,3110032,수족관거리,93846.0,29.144555974681925,10999.0,10993.0,13771.0,10982.0,11635.0,22617.0,21992.0,10.923297719661935,39.722532291500556,9.488119917078617,8.483495455270292,18.910062191038108
2025,1,3110033,창신역 4번,873635.0,28.2167037721703,158294.0,112067.0,122521.0,126251.0,129359.0,255610.0,270361.0,65.30059001754105,34.874820602774676,66.60819645989476,67.34173178121512,56.740551746132994
2025,1,3110034,창신1동주민센터,260750.0,33.53288590604026,33430.0,30508.0,37754.0,33392.0,34626.0,68018.0,63938.0,26.518896507734013,58.04496890448094,25.0996651251794,21.878488279381276,34.99681071599426
2025,1,3110035,동묘앞역 2번,1288788.0,31.30887314282876,191965.0,176198.0,185615.0,183346.0,187377.0,370723.0,368163.0,79.06235050231223,49.051188008292144,79.3493860628289,77.43581565938446,69.87242863977038
2025,1,3110036,동묘앞역 3번,358260.0,38.06648802545637,56285.0,35653.0,50051.0,57035.0,58115.0,115150.0,91938.0,34.9704991229469,72.54026471057247,38.82953276989316,31.318768936373786,46.46547600063785
2025,1,3110037,신설동역 12번,949714.0,27.78299572292289,149591.0,118768.0,132589.0,133508.0,146027.0,279535.0,268359.0,68.74501674374103,32.37123265826822,70.00478392600861,66.92712486046882,57.812151172061874
2025,1,3110038,경향신문사,26099.0,34.88639411471704,4277.0,1202.0,4382.0,2735.0,1788.0,4523.0,5479.0,1.6743741030138735,62.49402009248924,0.9567852017222134,1.1321958220379524,19.69542337745176
2025,1,3110039,회현역 1번,81483.0,31.32677981910337,13949.0,8489.0,12554.0,9824.0,9968.0,19792.0,22438.0,9.743262637537873,49.083080848349546,7.989156434380481,8.690798915643438,21.036517301865732
2025,1,3110040,중구회현체육센터(정화예술대남산캠퍼스),139005.0,30.54206683212833,24011.0,12696.0,21307.0,17403.0,16423.0,33826.0,36707.0,14.766384946579493,45.909743262637534,13.458778504225801,13.522564184340617,23.661298038590335
2025,1,3110041,남산케이블카,249763.0,32.359076404431406,40045.0,20836.0,38125.0,32460.0,29999.0,62459.0,60881.0,25.29102216552384,53.43645351618561,22.978791261361824,20.72237282730027,32.58690798915643
2025,1,3110042,남산골공원옆,253144.0,41.22080712953892,52763.0,22881.0,41205.0,29263.0,23331.0,52594.0,75644.0,25.83320044649976,80.06697496412055,19.00813267421464,26.024557486844202,40.767022803380634
2025,1,3110043,충무초등학교,764039.0,52.878452539726375,113201.0,81806.0,113698.0,98181.0,94263.0,192444.0,195007.0,60.181789188327215,95.37553819167597,56.13139850103652,54.82379205868283,69.12613618242705
2025,1,3110044,관성묘,166418.0,46.33032484466825,29200.0,14607.0,25662.0,19943.0,19413.0,39356.0,43807.0,16.982937330569285,89.01291660022325,14.878009886780418,15.675330888215596,37.97480465635465
2025,1,3110045,동대문역사문화공원역 5번,357698.0,39.1724303742263,53678.0,37194.0,55405.0,38771.0,38718.0,77489.0,90872.0,34.89076702280338,75.3468346356243,28.06569925051826,30.967947695742303,45.07415085313347
2025,1,3110047,다산성곽길,481206.0,35.76950412089625,77978.0,51516.0,73986.0,60135.0,57951.0,118086.0,129494.0,43.43804815818849,65.52383989794292,39.64280019135704,40.759049593366285,48.9028863020252
2025,1,3110048,장충동주민센터,999051.0,39.60438456094834,165428.0,110317.0,146879.0,131264.0,132533.0,263797.0,275745.0,70.13235528623824,76.2398341572317,67.7084994418753,67.96364216233457,71.15452081007814
2025,1,3110049,장충단 고개,582113.0,37.69817887592272,113811.0,61872.0,89601.0,74107.0,72573.0,146680.0,175683.0,50.08770531015787,71.45590814862064,46.34029660341253,50.96475841173657,55.88024238558444
2025,1,3110050,약수역 7번,376566.0,31.62154841382387,71055.0,46681.0,54293.0,54048.0,55457.0,109505.0,117736.0,36.24621272524318,50.47041939084676,37.6494976877691,38.25546164885983,41.095519055971934
2025,1,3110051,한양공고앞 교차로,895161.0,39.09240907501555,163383.0,114758.0,133151.0,125139.0,119641.0,244780.0,278141.0,66.32116089937809,75.15547759527986,65.09328655716791,68.37824908308085,69.034444267262
2025,1,3110052,장충초등학교,580277.0,32.40245606839492,99901.0,70419.0,86487.0,77343.0,74864.0,152207.0,170320.0,50.03986605007176,53.64375697655876,47.759527985967146,49.91229468984213,50.64583001116249
2025,1,3110053,청구역 1번,912789.0,32.93028290218221,143802.0,110598.0,132456.0,127075.0,127858.0,254933.0,254400.0,67.07064264072716,55.78057726040504,66.52846435975124,65.26869717748366,63.30489555094881
2025,1,3110054,청구역 3번,920103.0,33.198239762287486,150973.0,116759.0,132030.0,130176.0,129871.0,260047.0,267732.0,67.46930314144475,56.657630361983735,67.23010684101419,66.78360708021049,64.07510763833518
2025,1,3110055,황학동벼룩시장,450808.0,37.9236836968288,60091.0,55634.0,61536.0,68250.0,71318.0,139568.0,115725.0,41.44474565460054,72.1734970499123,44.63402966034125,37.6654441077978,50.734332642321796
2025,1,3110056,신당역 3번,1520951.0,28.98298498768205,308773.0,186004.0,215162.0,229782.0,231933.0,461715.0,494777.0,85.04225801307607,38.925211290065384,86.92393557646308,87.60963163769733,71.96858555254346
2025,1,3110057,황학코아루아파트,861992.0,39.59108669221988,135440.0,105178.0,125463.0,124441.0,124102.0,248543.0,240618.0,64.85409025673736,76.2079413171743,65.65141125817254,63.14782331366609,68.16376973369479
2025,1,3110058,성심여자고등학교,1540485.0,35.208521991450745,239563.0,181518.0,223051.0,209171.0,212634.0,421805.0,421081.0,85.36118641365013,63.57837665444108,84.3087226917557,83.08084834954552,78.27380003189283
2025,1,3110059,새남터성지,563171.0,28.220203099946552,82018.0,75065.0,80002.0,80896.0,79982.0,160878.0,157083.0,49.03524158826343,34.906713442832086,49.816616169669906,47.24924254504864,44.685058204433105
2025,1,3110060,효창공원앞역 6번,663564.0,30.877051799072884,132999.0,76246.0,92969.0,103839.0,101777.0,205616.0,209245.0,55.062988359113376,47.20140328496253,58.95391484611705,57.90145112422261,53.908467549035244
2025,1,3110061,효창동주민센터,1219872.0,31.67471669158732,190830.0,166083.0,170751.0,176192.0,182975.0,359167.0,356913.0,77.084994418753,50.69366927124861,78.20124382076223,76.35145909743262,69.28081645670547
2025,1,3110062,한강로동땡땡거리(은행나무길),776158.0,40.0377242777888,160132.0,78739.0,116199.0,106998.0,102835.0,209833.0,238871.0,60.80369956944666,77.27635145909744,59.767182267580935,62.956466273321645,65.86110668155
2025,1,3110063,효창공원앞역 5번,763566.0,37.54109009568263,122942.0,95467.0,112187.0,107661.0,102764.0,210425.0,218409.0,60.133949928241115,70.92967628767342,59.92664646786796,59.543932387179076,63.242704512836866
2025,1,3110064,효창공원앞역 2번,1316131.0,37.51260322870596,201754.0,170663.0,187896.0,180748.0,185623.0,366371.0,372417.0,79.7958858236326,70.78615850741508,78.88693988199648,77.94610110030298,76.63371073194067
2025,1,3110065,남정초등학교,92850.0,38.36510500807754,18302.0,8687.0,14758.0,11908.0,10518.0,22426.0,26989.0,10.779779939403603,73.43326423217988,9.37649497687769,10.556530059001753,29.261680752671026
2025,1,3110066,서울역 15번,1695276.0,35.06455585993077,251994.0,216307.0,245391.0,239130.0,244098.0,483228.0,468301.0,87.81693509807049,63.163769733694785,88.26343485887418,86.01498963482697,80.23999362143199
2025,1,3110067,배문고등학교,1825762.0,35.47187420923429,267360.0,244073.0,256188.0,259854.0,278490.0,538344.0,511433.0,90.00159464200287,64.6148939563068,91.34109392441397,88.50263115930474,82.42863977037155
2025,1,3110068,남영역 1번,1704551.0,45.15106910852184,276184.0,206029.0,249417.0,235470.0,235095.0,470565.0,482213.0,88.00829213841493,87.27475681709457,87.46611385743901,86.82825705629085,87.50279062350504
2025,1,3110069,숙대입구,2334812.0,51.10145913246976,425790.0,274110.0,338441.0,321974.0,334200.0,656174.0,699900.0,94.80146707064264,93.79684260883433,94.53037793015469,94.88119917078616,94.45782171902408
2025,1,3110071,한강미주맨션아파트,76226.0,20.85902447983628,14518.0,8859.0,10727.0,11813.0,11735.0,23548.0,23377.0,9.041620156274917,3.779301546802743,9.90272683782491,9.185137936533248,7.656673576782013
2025,1,3110072,열정도,218107.0,38.56318229126071,40672.0,22518.0,30518.0,33323.0,34236.0,67559.0,63190.0,22.468505820443312,73.91165683304098,24.908308084834953,21.543613458778506,38.250677722851215
2025,1,3110073,삼각지역 3번,251495.0,46.41841786119008,41078.0,28011.0,36764.0,35653.0,35248.0,70901.0,69089.0,25.466432785839576,89.20427364056769,25.944825386700685,23.887737202997926,44.44665922500398
2025,1,3110074,서울역 12번,538692.0,32.32366547117834,84241.0,67309.0,77408.0,73744.0,81525.0,155269.0,151550.0,47.39276032530697,53.308882155955985,48.50900972731622,46.08515388295328,49.194705788550465
2025,1,3110075,숙대입구역 1번,828315.0,35.1768348997664,142044.0,97520.0,121971.0,115863.0,115005.0,230868.0,239564.0,63.30728751395311,63.530537394354965,62.98835911337905,63.05214479349386,63.27220538988996
2025,1,3110076,삼각지역 14번,78341.0,44.9075196895623,11569.0,10251.0,10809.0,12676.0,13134.0,25810.0,21820.0,9.360548556848986,86.82825705629085,11.082761919948972,8.33997767501196,32.79221814702599
2025,1,3110077,삼광초등학교,568078.0,31.15434852256204,83906.0,77298.0,80082.0,81826.0,85128.0,166954.0,161204.0,49.37011640886621,48.34954552702918,50.99665125179397,48.14224206665604,49.20507096156913
2025,1,3110078,이촌동점보아파트,110485.0,18.85685839706748,20605.0,13850.0,15577.0,16203.0,16151.0,32354.0,34455.0,12.486046882474884,1.4670706426407272,12.980385903364693,13.012278743422101,9.358156593844681
2025,1,3110079,후암동주민센터,2080290.0,32.372601896850924,271520.0,268146.0,291913.0,298459.0,308964.0,607423.0,539666.0,92.93573592728433,53.468346356243025,93.7490033487482,89.96970180194546,80.81326742146388
2025,1,3110080,해방촌예술마을,1649509.0,35.07795350010215,283301.0,235622.0,232085.0,249884.0,253326.0,503210.0,518923.0,87.16313187689364,63.2116089937809,89.2680593206825,88.98102376016584,80.67134428320841
2025,1,3110081,해방촌 남동측,1654554.0,37.31839516872824,262915.0,207491.0,232979.0,248682.0,252504.0,501186.0,470406.0,87.27475681709457,70.00478392600861,89.12454154042418,86.1425609950566,82.293892521129
2025,1,3110082,용산구청,331337.0,47.620398567017865,62688.0,40523.0,48364.0,56013.0,49931.0,105944.0,103211.0,32.514750438526555,90.79891564343805,36.62892680593207,34.284803061712644,51.08834316695902
2025,1,3110083,서빙고역 1번,74639.0,29.0987285467383,11352.0,9102.0,10783.0,10399.0,10437.0,20836.0,20454.0,8.754584595758253,39.531175251156114,8.387816935098071,7.8296922340934465,17.775474405995855
2025,1,3110084,경리단길북측,985810.0,36.30537324636593,157916.0,132047.0,137660.0,148940.0,150948.0,299888.0,289963.0,69.79748046563546,66.94307128049752,72.68378249083081,69.76558762557806,69.51363418912453
2025,1,3110085,경리단길남측,1209379.0,38.311811268427846,199567.0,149030.0,172040.0,180815.0,176544.0,357359.0,348597.0,76.81390527826503,73.24190719183544,78.0258332004465,75.50629883591134,75.78855047041938
2025,1,3110087,이태원엔틱가구거리,193983.0,41.69128222576205,32347.0,24363.0,27976.0,30418.0,29130.0,59548.0,56710.0,19.80545367564982,80.95997448572795,21.639291978950727,19.2792218147026,38.43964280019136
2025,1,3110088,오산고등학교,347108.0,25.616522811344023,48833.0,45766.0,48517.0,50683.0,51297.0,101980.0,94599.0,33.72667836070802,21.495774198692395,35.32132036357838,32.052304257694146,30.125179397225324
2025,1,3110089,서빙고동주민센터,462339.0,27.338381577154426,65091.0,55687.0,64774.0,67657.0,66736.0,134393.0,120778.0,42.13044171583479,29.819805453675652,43.374262478073675,38.79763992983575,38.18609472173497
2025,1,3110090,한국폴리텍대학서울정수캠퍼스,613758.0,28.78675308509217,92732.0,78973.0,87573.0,87804.0,87516.0,175320.0,171705.0,52.22452559400415,37.74517620794132,52.71886461489396,50.08770531015787,47.65906553978631
2025,1,3110091,리움미술관,253011.0,49.47255257676544,57341.0,22236.0,38318.0,41157.0,35887.0,77044.0,79577.0,25.769414766384948,92.56896826662414,27.874342210173815,27.332163929197893,46.46467867963642
2025,1,3110092,NH농협은행 보광동지점,404921.0,29.924108653292866,65781.0,53440.0,57485.0,57875.0,58958.0,116833.0,119221.0,38.08005102854409,43.23074469781535,39.18035401052464,38.38303300908946,39.89076702280338
2025,1,3110093,우사단길,1438957.0,41.12145116219595,251574.0,176465.0,207483.0,216679.0,211905.0,428584.0,428039.0,83.01706266943071,79.73210014351778,84.70738319247329,83.63897305055015,82.46292457343327
2025,1,3110094,오산중학교,74165.0,25.6684419874604,13805.0,8283.0,10693.0,11538.0,10760.0,22298.0,22088.0,8.595120395471216,21.719024079094243,9.217030776590656,8.515388295327698,12.644713761760485
2025,1,3110095,한강진역 3번,507511.0,40.62099146619482,93737.0,55850.0,75658.0,76243.0,69903.0,146146.0,149587.0,45.25594004146069,78.4882793812789,46.22867166321161,45.702439802264394,55.48716313187689
2025,1,3110096,한남힐사이드아파트,167240.0,31.51219803874672,32592.0,16417.0,25577.0,23884.0,22503.0,46387.0,49009.0,17.110508690798916,50.007973210014356,16.935098070483175,17.062669430712806,26.937490033487485
2025,1,3110098,서울독일학교,103742.0,35.67793179233097,21142.0,10519.0,15832.0,15096.0,13676.0,28772.0,31661.0,11.911975761441557,65.28464359751236,11.959815021527668,12.087386381757295,27.959655557327377
2025,1,3110099,유엔빌리지길,238332.0,29.8969504724502,45345.0,26691.0,35071.0,36305.0,33058.0,69363.0,72036.0,24.17477276351459,43.0712804975283,25.498325625896985,24.79668314463403,30.2017222133631
2025,1,3110101,옥정중학교,183794.0,25.036181812246323,36720.0,20129.0,26293.0,26672.0,25583.0,52255.0,56849.0,18.768936373784083,18.737043533726677,18.8327220538989,19.343007494817414,18.858236325944823
2025,1,3110102,옥수역 6번,379772.0,28.87048018284655,85699.0,38858.0,55910.0,57287.0,51735.0,109022.0,124557.0,36.61298038590336,38.20762238877372,37.458140647424656,39.64280019135704,37.71487800988678
2025,1,3110103,옥수터널,308458.0,29.69253512633811,51833.0,41484.0,43946.0,46185.0,45624.0,91809.0,93317.0,31.03173337585712,42.178280975920906,32.53069685855525,31.733375857120077,34.78073672460532
2025,1,3110104,신금호역 4번,946506.0,25.59392122184117,140493.0,131937.0,132037.0,136761.0,139703.0,276464.0,272430.0,68.55365970339659,21.33630999840536,69.60612342529102,67.46930314144475,54.43629405198533
2025,1,3110105,금동어린이공원,718671.0,25.37238875646854,127931.0,98564.0,99986.0,108360.0,107039.0,215399.0,226495.0,58.02902248445224,20.23600701642481,60.88343166959018,61.05884228990591,47.716472651889646
2025,1,3110106,금북초등학교,160073.0,23.506775033890783,28197.0,21289.0,22084.0,23579.0,23994.0,47573.0,49486.0,16.472651889650773,12.055493541699889,17.269972891085953,17.269972891085953,15.426566735767821
2025,1,3110107,금호사거리,69006.0,24.381937802509928,14957.0,8296.0,9638.0,10698.0,10608.0,21306.0,23253.0,7.797799394036038,15.56370594801467,8.770531015786956,9.15324509647584,10.525434539945781
2025,1,3110108,성동구립금호도서관,104557.0,25.969566839140374,18643.0,13424.0,14265.0,16187.0,16535.0,32722.0,32067.0,11.97576144155637,22.930952001275713,13.044171583479509,12.278743422101739,15.521447934938605
2025,1,3110109,금호삼성래미안아파트,397235.0,21.923294775133108,75183.0,48721.0,56139.0,59218.0,59223.0,118441.0,123904.0,37.55381916759688,6.490192951682347,39.722532291500556,39.43549673098389,28.9507255621113
2025,1,3110110,상왕십리역 6번,1087487.0,37.91962570587051,183203.0,137965.0,151202.0,166718.0,171258.0,337976.0,321168.0,72.93892521129007,72.14160420985489,75.93685217668633,72.98676447137618,73.30649019295167
2025,1,3110112,행당역 2번,914843.0,32.40031349641414,147043.0,121144.0,128192.0,133431.0,136993.0,270424.0,268187.0,67.2619996810716,53.627810556530065,68.79285600382714,66.8473927603253,63.415723170148304
2025,1,3110113,응봉산,170843.0,21.553707204860604,27954.0,21755.0,24238.0,24659.0,25260.0,49919.0,49709.0,17.477276351459096,5.629086270132355,17.98756179237761,17.317812151172063,14.00095678520172
2025,1,3110114,왕십리파출소,399896.0,27.59742533058595,74669.0,49862.0,55994.0,58777.0,58158.0,116935.0,124531.0,37.79301546802743,31.28687609631638,39.22819327061075,39.626853771328335,36.403284962525916
2025,1,3110115,상왕십리역 3번,844396.0,36.19747132861833,152322.0,104112.0,120430.0,122852.0,120738.0,243590.0,256434.0,64.04082283527347,66.70387498006698,64.83814383670867,65.50789347791421,65.21926327539467
2025,1,3110116,청계천박물관,539344.0,28.17367023643537,76214.0,61529.0,78691.0,73328.0,73481.0,146809.0,137743.0,47.47249242545048,34.5558922022006,46.35624302344124,43.26263753787275,42.742784244937006
2025,1,3110117,성동구보건소,518805.0,31.418933896165225,83278.0,63911.0,74008.0,75565.0,77094.0,152659.0,147189.0,46.08515388295328,49.59336628926806,47.83926008611067,45.20810078137458,47.356880880242386
2025,1,3110118,왕십리역 9번,1566734.0,34.18831786378543,262264.0,188120.0,228162.0,218602.0,211827.0,430429.0,450384.0,85.93525753468346,60.16584276829852,84.97847233296125,84.81900813267421,77.84563865412215
2025,1,3110120,서울숲카페거리,361885.0,45.3635823535101,66362.0,35877.0,52676.0,54868.0,53406.0,108274.0,102239.0,35.22564184340616,87.52989953755382,37.2189443469941,34.06155318131079,51.14096635305374
2025,1,3110121,한양대역 4번,187670.0,51.00975115894922,26336.0,23863.0,27971.0,25244.0,23963.0,49207.0,50199.0,19.15165045447297,93.71711050869081,17.700526231860948,17.429437091372986,40.972731621750924
2025,1,3110122,마장역 2번,243187.0,30.075620818547044,47177.0,28006.0,34437.0,36782.0,35552.0,72334.0,75183.0,24.60532610428959,43.868601498963486,26.471057247647906,25.83320044649976,30.941636102694943
2025,1,3110123,마장역 3번,810249.0,32.75203054863381,127855.0,101939.0,116133.0,115933.0,115194.0,231127.0,229794.0,62.525912932546646,55.1746132993143,63.05214479349386,61.48939563068091,60.270291819486516
2025,1,3110124,뚝섬역교차로,246697.0,40.19951600546419,48479.0,24530.0,37006.0,32387.0,30729.0,63116.0,73009.0,24.956147344921064,77.5793334396428,23.202041141763672,25.1156115452081,40.41620156274916
2025,1,3110125,사근동살곶이상점가,1039313.0,51.32428825579974,135435.0,131641.0,147003.0,143887.0,146881.0,290768.0,267076.0,71.39212246850583,93.97225322915006,71.55158666879285,66.65603571998086,77.48764152447777
2025,1,3110126,서울숲역 1번,282326.0,52.19533447149749,59552.0,24079.0,44988.0,35080.0,31661.0,66741.0,83631.0,28.81518099186733,94.92903843087227,24.62127252431829,28.863020251953436,47.817732419071916
2025,1,3110127,성수1가1동주민센터,172010.0,43.68292541131329,30159.0,16852.0,25594.0,22896.0,22306.0,45202.0,47011.0,17.588901291660022,84.7392760325307,16.600223249880404,16.568330409822995,37.383192473289746
2025,1,3110128,성원중학교,1163617.0,31.707426068886928,186616.0,146128.0,164568.0,168622.0,168629.0,337251.0,332744.0,75.17142401530856,50.83718705150694,75.87306649657151,73.9594960931271,67.82969223409344
2025,1,3110129,성원어린이공원,195470.0,39.09193226582085,27545.0,22439.0,29442.0,23424.0,23820.0,47244.0,49984.0,19.980864295965556,75.13953117525115,17.174294370913728,17.365651411258174,35.57486844203476
2025,1,3110130,답십리역 6번,514465.0,38.05156813388666,80157.0,66625.0,72255.0,76289.0,78352.0,154641.0,146782.0,45.798118322436615,72.50837187051506,48.25386700685696,45.14431510125977,54.2042736405677
2025,1,3110131,성수동카페거리,1001989.0,52.19358695554542,210144.0,79517.0,158231.0,127937.0,113209.0,241146.0,289661.0,70.25992664646786,94.91309201084357,64.43948333599107,69.70180194546325,76.40806888853453
2025,1,3110132,성수2가3동주민센터,477087.0,43.38621676968771,71093.0,54097.0,70721.0,59998.0,61036.0,121034.0,125190.0,43.19885185775793,84.22899059161219,40.32849625259129,39.78631797161537,54.42194227395949
