상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,평균_점포_수,평균_점포당_월매출,평균_총_유동인구,평균_2030비율,평균_폐업비율,평균_창업추천점수,추천순위
3120094,"신촌역(신촌역, 신촌로터리)",CS300018,의약품,33.0,170757010.16414142,6059807.5,62.489502443971524,1.5151515151515151,91.04461175081194,1
3001495,잠실 관광특구,CS300026,완구,14.75,403275297.6190476,4109340.25,47.84223277568681,0.0,90.95558015943313,2
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS300001,슈퍼마켓,7.25,93847894.60416667,4151232.0,63.73834074949936,0.0,90.77902273398287,3
3120157,신림역(신림),CS300016,안경,4.0,85755365.91666667,4513771.75,59.74103183681566,0.0,90.5300487156776,4
3120012,대학로(혜화역),CS300002,편의점,6.0,117220385.84722221,3628566.5,51.586574984863994,0.0,89.86561116031888,5
3120189,강남역,CS300020,서적,30.75,119445269.19345877,7796285.75,52.848287701405695,0.8064516129032258,89.84029377029819,6
3120104,연남동(홍대),CS300002,편의점,5.25,293071229.39166665,5015386.25,51.06870944767267,15.0,89.65822261588427,7
3110895,샤로수길,CS300003,컴퓨터및주변장치판매,6.0,91678473.77777778,3527900.0,54.28130049037672,0.0,89.54027162680839,8
3120102,서교동(홍대),CS300018,의약품,6.0,227115524.45833334,2536128.5,50.30753416363899,0.0,89.45435488633008,9
3110892,관악구 중앙길,CS100005,제과점,3.0,99813765.55555557,4090578.0,50.0542466125814,0.0,89.40085621493947,10
3120157,신림역(신림),CS200006,일반의원,45.0,64725350.48703703,4513771.75,59.74103183681566,0.0,89.36689548272808,11
3001495,잠실 관광특구,CS200006,일반의원,29.0,112359203.52011494,4109340.25,47.84223277568681,0.0,89.34790374963094,12
3120145,영등포역(영등포),CS300009,청과상,14.75,119922517.2436508,4027648.0,47.46819264622892,0.0,89.27405521110128,13
3120159,서울대입구역,CS300032,가전제품,3.25,212018037.69444442,3461415.0,59.41720657378482,8.333333333333332,89.26896220844407,14
3120159,서울대입구역,CS300016,안경,7.0,77438677.92857143,3461415.0,59.41720657378482,0.0,89.22011366991438,15
3120049,왕십리역(왕십리),CS300021,문구,4.0,177052670.5625,2709876.25,48.877040346337694,0.0,89.14565987599646,16
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS300007,육류판매,16.0,497103890.3177083,7052278.5,41.130612908532555,0.0,89.06910983170948,17
3120094,"신촌역(신촌역, 신촌로터리)",CS300036,조명용품,9.0,54898552.9537037,6059807.5,62.489502443971524,0.0,89.0153454384411,18
3120094,"신촌역(신촌역, 신촌로터리)",CS200006,일반의원,60.75,53089653.24947632,6059807.5,62.489502443971524,0.0,88.91531591378802,19
3001495,잠실 관광특구,CS300032,가전제품,12.25,242386801.4150641,4109340.25,47.84223277568681,2.083333333333333,88.79274431650428,20
3120159,서울대입구역,CS200006,일반의원,53.25,103137414.3668156,3461415.0,59.41720657378482,0.4545454545454545,88.69453055801596,21
3120189,강남역,CS300002,편의점,18.0,335865142.9792025,7796285.75,52.848287701405695,10.130718954248366,88.67388544434603,22
3120037,동대문역사문화공원역,CS300024,운동/경기용품,72.5,152061315.5495808,3963490.0,44.47924809980165,0.0,88.60632565692353,23
3120157,신림역(신림),CS200007,치과의원,18.0,55389678.72685185,4513771.75,59.74103183681566,0.0,88.58177590788307,24
3120053,건대입구역(건대),CS300002,편의점,8.0,212252556.9583333,2673153.0,58.26590343561218,6.25,88.55341009743135,25
3120145,영등포역(영등포),CS300002,편의점,6.0,277350346.8333333,4027648.0,47.46819264622892,4.166666666666666,88.4796870386773,26
3001491,이태원 관광특구,CS300002,편의점,3.75,475802349.8819444,2097169.25,49.471552504552385,0.0,88.4587023914969,27
3120009,종로3가역,CS300007,육류판매,4.0,247019586.25,5951773.5,40.91674862564771,0.0,88.44989666371421,28
3120178,신사역,CS200019,PC방,3.0,143463697.44444445,3256460.0,45.71163164909135,0.0,88.43788012990848,29
3120076,수유역,CS300014,신발,11.0,179710262.20454547,4366329.5,42.26036906730853,0.0,88.35094478889874,30
3120076,수유역,CS300017,시계및귀금속,8.0,212215672.19791666,4366329.5,42.26036906730853,0.0,88.3345290817833,31
3120159,서울대입구역,CS200007,치과의원,23.5,62879554.96271136,3461415.0,59.41720657378482,0.0,88.30626660761736,32
3120103,홍대입구역(홍대),CS200006,일반의원,61.5,72398338.35433868,4134730.25,62.71542494843121,0.3968253968253968,88.25972099202835,33
3120037,동대문역사문화공원역,CS100006,패스트푸드점,5.5,124991361.69444445,3963490.0,44.47924809980165,0.0,88.223095659876,34
3120157,신림역(신림),CS300001,슈퍼마켓,15.5,52754005.60845962,4513771.75,59.74103183681566,0.0,88.22287422497786,35
3120187,신논현역,CS300002,편의점,12.0,150032502.93055555,3624945.0,51.07930628572025,4.166666666666666,88.21240035429584,36
3120012,대학로(혜화역),CS300016,안경,4.0,69811711.5,3628566.5,51.586574984863994,0.0,88.11149247121347,37
3110881,구립대학경로당(관악산샘말공원),CS300002,편의점,5.0,94456831.94999999,4281959.75,54.07750004577806,5.0,88.10485680543253,38
3110069,숙대입구,CS300001,슈퍼마켓,3.0,111603627.16666666,2287480.0,51.88126509214139,0.0,87.9194862710363,39
3120145,영등포역(영등포),CS300031,가구,8.0,72000000.0,4000494.0,47.61037703366439,0.0,87.63498671390612,40
3120197,역삼역,CS300001,슈퍼마켓,19.75,75023479.9447995,4830284.0,52.32252421520571,2.5,87.48616770002953,41
3120094,"신촌역(신촌역, 신촌로터리)",CS300002,편의점,10.25,249926026.75075758,6059807.5,62.489502443971524,9.772727272727273,87.37748745202245,42
3120103,홍대입구역(홍대),CS200008,한의원,10.0,45964502.95,4134730.25,62.71542494843121,0.0,87.35219220549158,43
3120049,왕십리역(왕십리),CS300002,편의점,7.0,81716757.98809524,2709876.25,48.877040346337694,0.0,87.22147918511956,44
3120197,역삼역,CS200019,PC방,3.0,49238481.333333336,4830284.0,52.32252421520571,0.0,87.2150870977266,45
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS300009,청과상,39.25,103489667.72425213,7052278.5,41.130612908532555,0.0,87.1481178033658,46
3001493,동대문패션타운 관광특구,CS300002,편의점,6.0,289765964.625,3338628.5,40.8155737909122,0.0,87.14589607322114,47
3120072,성신여대,CS200008,한의원,9.0,88538711.68518518,2569861.75,48.560189128013235,0.0,87.10047239444935,48
3120103,홍대입구역(홍대),CS300002,편의점,14.0,214911399.4583028,4134730.25,62.71542494843121,5.375457875457876,87.09221287274875,49
3120006,종각역,CS300002,편의점,10.5,101376692.59015152,2860594.0,45.25524571237368,0.0,87.09015352819604,50
3120145,영등포역(영등포),CS300018,의약품,37.25,92758935.31564751,4027648.0,47.46819264622892,0.7352941176470588,87.02886772955418,51
3001495,잠실 관광특구,CS300002,편의점,21.0,213713654.62301585,4109340.25,47.84223277568681,3.571428571428571,86.98962208444051,52
3120178,신사역,CS200008,한의원,12.25,85970150.1383547,3212721.0,45.691877678739694,0.0,86.9198258045468,53
3120178,신사역,CS300002,편의점,3.5,265025051.7083333,3212721.0,45.691877678739694,16.666666666666664,86.90895335104811,54
3120076,수유역,CS300002,편의점,9.0,282631599.8796296,4366329.5,42.26036906730853,2.7777777777777777,86.88216710953645,55
3110892,관악구 중앙길,CS300002,편의점,5.0,90497122.41666667,4141205.75,49.03841726753714,5.0,86.8810230292294,56
3120189,강남역,CS200007,치과의원,84.0,74334044.98710318,7796285.75,52.848287701405695,0.8928571428571429,86.86730882787128,57
3120197,역삼역,CS300014,신발,7.5,120073105.86904761,4830284.0,52.32252421520571,6.696428571428571,86.84698848538531,58
3120186,가로수길,CS300002,편의점,3.0,349805900.3333333,2134701.0,44.17489195140675,0.0,86.81486566282847,59
3110313,안암역 3번,CS300002,편의점,3.0,136543980.69444442,1834211.25,62.603452005082744,0.0,86.76708001180987,60
3120072,성신여대,CS300007,육류판매,3.0,82364203.75,2569861.75,48.560189128013235,0.0,86.7557425450251,61
3120145,영등포역(영등포),CS300007,육류판매,4.5,58372934.9625,4027648.0,47.46819264622892,0.0,86.62557573073516,62
3120185,논현역,CS200019,PC방,3.0,102525050.80555555,2422671.75,45.81840853540446,0.0,86.56163271331562,63
3120012,대학로(혜화역),CS300001,슈퍼마켓,13.75,50701245.64761905,3628566.5,51.586574984863994,0.0,86.48527457927369,64
3110892,관악구 중앙길,CS300018,의약품,8.0,76482783.79166667,4141205.75,49.03841726753714,3.125,86.40132122822557,65
3111013,송파나루역 1번(송리단길),CS300018,의약품,4.0,143803579.47916666,2328292.0,44.02389717063176,0.0,86.3485606731621,66
3120145,영등포역(영등포),CS300010,반찬가게,21.0,141219641.4008658,4027648.0,47.46819264622892,2.4404761904761907,86.32161204605846,67
3110069,숙대입구,CS300021,문구,5.25,140699068.24166667,2359378.25,51.637346866185794,10.0,86.29544582226158,68
3120157,신림역(신림),CS300002,편의점,6.0,314793919.1230159,4513771.75,59.74103183681566,34.82142857142857,86.27488190138766,69
3120185,논현역,CS300024,운동/경기용품,17.75,93906866.37663399,2422671.75,45.81840853540446,0.0,86.2284765279008,70
3120210,선릉역,CS200002,외국어학원,5.5,107450966.61111112,5241152.0,39.68700976295055,0.0,86.19959403602007,71
3120197,역삼역,CS300002,편의점,12.0,268955716.4375,4830284.0,52.32252421520571,10.416666666666664,86.18013728963686,72
3120229,방이동먹자골목,CS300001,슈퍼마켓,7.25,161480170.46775794,1706413.75,53.12688223813376,0.0,86.13216710953647,73
3120185,논현역,CS300019,의료기기,6.0,267000000.0,2422671.75,45.81840853540446,4.166666666666666,86.13207115441395,74
3120157,신림역(신림),CS300018,의약품,22.75,67701532.25263505,4513771.75,59.74103183681566,3.3596837944664033,86.09264836138175,75
3001495,잠실 관광특구,CS200007,치과의원,14.25,50794702.80277778,4109340.25,47.84223277568681,0.0,86.08684676705049,76
3001493,동대문패션타운 관광특구,CS300024,운동/경기용품,59.0,132704402.44915254,3338628.5,40.8155737909122,0.0,86.07828461765575,77
3120197,역삼역,CS300021,문구,17.0,41161697.421568625,4830284.0,52.32252421520571,0.0,86.07142013581341,78
3120229,방이동먹자골목,CS200006,일반의원,10.0,147585121.85833335,1706413.75,53.12688223813376,0.0,85.97816651904341,79
3110572,서강대역 1번,CS300018,의약품,3.0,114079093.91666666,2149752.0,45.7215504239952,0.0,85.96254059639799,80
3120187,신논현역,CS300001,슈퍼마켓,15.0,110464909.95610118,3624945.0,51.07930628572025,3.571428571428571,85.90982432831414,81
3120187,신논현역,CS100007,치킨전문점,6.0,69403649.09722222,3624945.0,51.07930628572025,4.166666666666666,85.88999114260407,82
3120076,수유역,CS200006,일반의원,64.0,71934066.45572916,4366329.5,42.26036906730853,0.0,85.88173900206672,83
3120102,서교동(홍대),CS200008,한의원,4.25,107162784.83750002,2536128.5,50.30753416363899,6.25,85.85509300265723,84
3001495,잠실 관광특구,CS300018,의약품,32.25,97913108.53444985,4109340.25,47.84223277568681,1.5640273704789833,85.82948774726897,85
3110142,화양사거리,CS300010,반찬가게,3.0,77333333.33333333,1854968.0,60.68727386161781,0.0,85.73314142308827,86
3120189,강남역,CS300001,슈퍼마켓,28.0,50533836.52594818,7796285.75,52.848287701405695,2.8846153846153846,85.71949365219959,87
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS300007,육류판매,6.25,71848881.46626985,4151232.0,63.73834074949936,8.333333333333332,85.65972837319161,88
3120159,서울대입구역,CS300002,편의점,6.0,317307789.6944444,3461415.0,59.41720657378482,16.666666666666664,85.62424712134633,89
3110305,보문역 5번,CS300001,슈퍼마켓,4.0,146072370.20833334,2082865.75,44.145106401133276,0.0,85.59338647770889,90
3120031,을지로3가역,CS300010,반찬가게,6.0,605611111.1111112,2142644.0,41.17733928866346,0.0,85.5737156775908,91
3120159,서울대입구역,CS100006,패스트푸드점,8.25,53275505.63720238,3461415.0,59.41720657378482,3.571428571428571,85.42940655447299,92
3120076,수유역,CS300016,안경,5.0,64581642.05,4366329.5,42.26036906730853,0.0,85.39009447888988,93
3120189,강남역,CS200017,골프연습장,6.5,46113231.09126984,7796285.75,52.848287701405695,4.166666666666666,85.38974756421612,94
3120153,노량진역(노량진),CS300007,육류판매,6.0,441949710.3888889,1701258.0,58.90314454449097,4.166666666666666,85.38326690286391,95
3120153,노량진역(노량진),CS300014,신발,4.0,100231864.625,1701258.0,58.90314454449097,0.0,85.37220253912017,96
3120049,왕십리역(왕십리),CS200006,일반의원,12.75,83634852.82745726,2709876.25,48.877040346337694,2.083333333333333,85.34137142013581,97
3120178,신사역,CS300007,육류판매,5.0,58803503.15,3212721.0,45.691877678739694,0.0,85.33777679362268,98
3120049,왕십리역(왕십리),CS200007,치과의원,7.0,54014045.6547619,2709876.25,48.877040346337694,0.0,85.31206082078535,99
3120102,서교동(홍대),CS200007,치과의원,6.0,53844898.20833333,2536128.5,50.30753416363899,0.0,85.3114555653971,100
3120197,역삼역,CS200006,일반의원,69.75,85947048.35964459,4830284.0,52.32252421520571,1.7908902691511388,85.30511514614703,101
3120145,영등포역(영등포),CS100007,치킨전문점,3.25,152412736.5486111,4027648.0,47.46819264622892,24.999999999999996,85.30411868910541,102
3120072,성신여대,CS300002,편의점,3.25,96867687.5763889,2569861.75,48.560189128013235,8.333333333333332,85.1872305875406,103
3120055,군자역,CS300002,편의점,4.0,175431805.87499997,2402671.75,44.98970729088655,6.25,85.18002657218777,104
3120157,신림역(신림),CS300019,의료기기,7.0,37153050.571428575,4513771.75,59.74103183681566,0.0,85.17380425155005,105
3120094,"신촌역(신촌역, 신촌로터리)",CS200007,치과의원,25.25,31236425.513974357,6059807.5,62.489502443971524,0.0,85.17194419840567,106
3120046,이태원(이태원역),CS300002,편의점,3.75,514054258.6597222,1485957.25,51.03556264242229,0.0,85.11342633599055,107
3120160,사당역(사당),CS300001,슈퍼마켓,3.0,222655984.44444445,2081458.0,41.46266703435765,0.0,85.08937112488928,108
3120006,종각역,CS300018,의약품,23.0,95724417.31597222,2860594.0,45.25524571237368,2.272727272727273,85.0791998819014,109
3120104,연남동(홍대),CS300018,의약품,5.0,36281169.61666667,5015386.25,51.06870944767267,0.0,85.0783215234721,110
3120009,종로3가역,CS300018,의약품,16.0,63087638.56249999,5951773.5,40.91674862564771,0.0,85.04865662828462,111
3120076,수유역,CS300018,의약품,24.75,184316381.94013888,4366329.5,42.26036906730853,2.0416666666666665,85.04460436964867,112
3120198,구역삼세무서,CS100007,치킨전문점,3.25,69320763.95833333,2243999.75,47.59096325777852,0.0,85.03853705343963,113
3120009,종로3가역,CS300009,청과상,11.0,63288445.348484844,5951773.5,40.91674862564771,0.0,85.00200767640979,114
3120031,을지로3가역,CS300002,편의점,6.75,211122663.5813492,2142644.0,41.17733928866346,0.0,84.98912754650134,115
3110861,관악구신사동주민센터,CS200006,일반의원,8.0,143676135.95833334,1799606.5,46.26228563224804,0.0,84.9574918807204,116
3110881,구립대학경로당(관악산샘말공원),CS300007,육류판매,5.0,34463044.416666664,4281959.75,54.07750004577806,0.0,84.8981473280189,117
3110853,KT구로지사,CS300001,슈퍼마켓,7.0,86734174.41666667,2151725.25,45.2432962167737,0.0,84.88127398878063,118
3120194,언주역(차병원),CS300018,의약품,15.0,95567745.89444445,1829904.75,49.12339076583042,0.0,84.87298494242692,119
3120037,동대문역사문화공원역,CS300036,조명용품,14.0,53980622.309523806,3963490.0,44.47924809980165,0.0,84.86094626513139,120
3120037,동대문역사문화공원역,CS300018,의약품,14.75,51781794.25992064,3963490.0,44.47924809980165,0.0,84.8526793622675,121
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS100007,치킨전문점,9.0,90663192.53703704,7052278.5,41.130612908532555,2.7777777777777777,84.80635518157662,122
3120189,강남역,CS200006,일반의원,468.0,92747887.74346407,7796285.75,52.848287701405695,0.9684167946549775,84.79038972542074,123
3110836,상도역 5번,CS300036,조명용품,3.0,1048422338.5277778,1648313.25,45.245012734374114,0.0,84.79019781517567,124
3110881,구립대학경로당(관악산샘말공원),CS300001,슈퍼마켓,13.0,33919096.65384616,4281959.75,54.07750004577806,0.0,84.7832373782108,125
3120037,동대문역사문화공원역,CS200019,PC방,3.0,52000000.0,3997419.0,44.26973309435357,0.0,84.78117311288258,126
3001495,잠실 관광특구,CS100005,제과점,29.75,77335782.26344074,4109340.25,47.84223277568681,2.6477832512315267,84.77527310304104,127
3120046,이태원(이태원역),CS300007,육류판매,3.0,278267173.1944444,1485957.25,51.03556264242229,0.0,84.77483761440803,128
3120194,언주역(차병원),CS200008,한의원,5.0,93476900.1,1829904.75,49.12339076583042,0.0,84.75004428697963,129
3120153,노량진역(노량진),CS200019,PC방,6.0,79841133.1388889,1701258.0,58.90314454449097,0.0,84.72832890463536,130
3120189,강남역,CS200008,한의원,38.75,38817640.902353235,7796285.75,52.848287701405695,0.6578947368421052,84.7003100088574,131
3120053,건대입구역(건대),CS200007,치과의원,12.25,41122339.264957264,2673153.0,58.26590343561218,0.0,84.68718630056097,132
3120145,영등포역(영등포),CS300004,핸드폰,16.5,157120180.51584965,4027648.0,47.46819264622892,4.699754901960784,84.56598759964571,133
3120187,신논현역,CS200007,치과의원,31.25,67180786.92607526,3624945.0,51.07930628572025,1.5877016129032258,84.55944788898731,134
3120094,"신촌역(신촌역, 신촌로터리)",CS300007,육류판매,8.25,30256127.702546295,6059807.5,62.489502443971524,0.0,84.55783141423088,135
3120101,합정역,CS300019,의료기기,3.0,536605197.5833334,1442991.5,51.69391638678023,0.0,84.55103336285799,136
3120104,연남동(홍대),CS200007,치과의원,10.0,44415778.125,5015386.25,51.06870944767267,2.5,84.53428550339532,137
3120053,건대입구역(건대),CS200006,일반의원,52.75,49006401.464078374,2673153.0,58.26590343561218,0.9615384615384616,84.51281369943902,138
3120145,영등포역(영등포),CS300001,슈퍼마켓,27.25,44489976.12885803,4027648.0,47.46819264622892,0.0,84.48940803070563,139
3120053,건대입구역(건대),CS300018,의약품,18.0,68681561.3214597,2673153.0,58.26590343561218,2.859477124183006,84.4218039563035,140
3110020,서울국제고등학교,CS300001,슈퍼마켓,3.6666666666666665,65479194.462962955,1819807.3333333333,57.48535034883246,0.0,84.41803956303514,141
3120153,노량진역(노량진),CS300010,반찬가게,10.75,147437601.94823232,1701258.0,58.90314454449097,5.0,84.34566725715973,142
3120178,신사역,CS300031,가구,4.0,74500000.0,3212721.0,45.691877678739694,6.25,84.32865367581931,143
3120178,신사역,CS100007,치킨전문점,3.0,48719795.111111104,3212721.0,45.691877678739694,0.0,84.32638027753174,144
3120122,강서구청,CS300002,편의점,4.0,326867561.1666667,1962969.0,40.8203898806092,0.0,84.32287422497785,145
3120229,방이동먹자골목,CS300002,편의점,6.0,181628092.06944445,1706413.75,53.12688223813376,4.166666666666666,84.29522438736345,146
3110544,망리단길,CS300002,편의점,3.5,82941239.76666667,4841752.75,42.60387232055363,16.666666666666664,84.27111012695602,147
3001494,종로·청계 관광특구,CS300002,편의점,9.5,172412861.56759256,8376760.0,37.68539155814957,5.555555555555555,84.26743430764688,148
3120159,서울대입구역,CS300001,슈퍼마켓,5.0,66289451.95138889,3461415.0,59.41720657378482,11.25,84.25714496604664,149
3120055,군자역,CS200006,일반의원,37.25,62205238.986983694,2402671.75,44.98970729088655,0.0,84.24819899616179,150
3110656,까치산역 3번,CS300001,슈퍼마켓,8.25,77400448.93931878,5879030.75,41.380381223388646,2.7777777777777777,84.24746826099793,151
3120215,포스코사거리,CS200007,치과의원,15.0,71251729.77777778,3374781.5,40.92153988799524,0.0,84.19980808975495,152
3120028,명동(명동거리),CS300010,반찬가게,11.75,87522463.15972221,1948804.0,45.72049872634967,0.0,84.19082521405373,153
3120006,종각역,CS100007,치킨전문점,3.5,226353931.0486111,2860594.0,45.25524571237368,16.666666666666664,84.18389430174196,154
3120009,종로3가역,CS300002,편의점,9.0,166848592.3796296,5951773.5,40.91674862564771,5.555555555555555,84.1377915559492,155
3120145,영등포역(영등포),CS100006,패스트푸드점,10.0,76785587.77895623,4027648.0,47.46819264622892,5.277777777777778,84.08131827576025,156
3120191,학동역,CS100002,중식음식점,6.5,73325238.97420636,2265472.75,43.88579818369105,0.0,84.07920726306466,157
3110881,구립대학경로당(관악산샘말공원),CS300010,반찬가게,6.5,35514130.916666664,4241814.0,53.61816056018587,0.0,84.05938883968113,158
3120213,삼성중앙역,CS300031,가구,4.0,163846506.4583333,2121639.75,40.66716150422843,0.0,84.05650280484204,159
3120104,연남동(홍대),CS200006,일반의원,24.5,50822263.189444445,5015386.25,51.06870944767267,2.083333333333333,84.03753321523473,160
3001495,잠실 관광특구,CS300019,의료기기,11.0,38016502.484848484,4104428.5,47.870183660281356,0.0,84.02291113079421,161
3120101,합정역,CS300024,운동/경기용품,3.0,186266611.3333333,1442991.5,51.69391638678023,0.0,84.0166371420136,162
3120213,삼성중앙역,CS300024,운동/경기용품,8.0,143394940.3020833,2121639.75,40.66716150422843,0.0,83.9934381458518,163
3120096,"이화여대(이대역, 이대)",CS200007,치과의원,13.0,145601023.83333334,1353955.5,63.74279727155131,0.0,83.98119279598465,164
3120197,역삼역,CS200007,치과의원,28.0,30647938.008928567,4830284.0,52.32252421520571,0.0,83.97883082373782,165
3120225,잠실새내역(신천),CS300002,편의점,7.0,234358658.5,2700621.5,36.88466282527958,0.0,83.97876439326838,166
3120055,군자역,CS300027,섬유제품,4.0,65542797.6875,2402671.75,44.98970729088655,0.0,83.85457632122822,167
3120012,대학로(혜화역),CS200007,치과의원,7.0,34454489.047619045,3628566.5,51.586574984863994,0.0,83.84352671981104,168
3120130,구로디지털단지역,CS300018,의약품,10.0,110575222.225,1584479.0,49.9898466317576,0.0,83.82398878063182,169
3120049,왕십리역(왕십리),CS300018,의약품,8.0,41833589.510416664,2709876.25,48.877040346337694,0.0,83.79496604664895,170
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS300018,의약품,69.75,63641783.57031985,7052278.5,41.130612908532555,0.7142857142857143,83.76164009447889,171
3120055,군자역,CS300019,의료기기,19.0,56239065.5131579,2402671.75,44.98970729088655,0.0,83.71545615589017,172
3110566,경의선책거리,CS200006,일반의원,4.0,141019892.0833333,1402479.75,54.54145417654216,0.0,83.7073147328019,173
3120197,역삼역,CS100007,치킨전문점,6.0,53567440.08333333,4830284.0,52.32252421520571,8.333333333333332,83.66756716858578,174
3120103,홍대입구역(홍대),CS200007,치과의원,7.0,28341353.773809522,4134730.25,62.71542494843121,0.0,83.59665633303808,175
3120185,논현역,CS200017,골프연습장,7.0,51883821.96428572,2422671.75,45.81840853540446,0.0,83.56157366400944,176
3120189,강남역,CS300018,의약품,85.0,68477765.88731712,7796285.75,52.848287701405695,1.7525301433261713,83.51234130498968,177
3120229,방이동먹자골목,CS300019,의료기기,6.0,69696921.22222222,1698771.5,53.116945767115425,0.0,83.50609684086213,178
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS200008,한의원,25.0,45836568.57198718,7052278.5,41.130612908532555,0.0,83.47017271922056,179
3120053,건대입구역(건대),CS300007,육류판매,5.0,33000000.0,2673153.0,58.26590343561218,0.0,83.4555358724535,180
3001495,잠실 관광특구,CS300017,시계및귀금속,65.75,58434230.77814685,4109340.25,47.84223277568681,0.7634032634032634,83.42530262769412,181
3120101,합정역,CS300016,안경,5.0,127025967.10000001,1442991.5,51.69391638678023,0.0,83.41220844405078,182
3110255,상봉역 4번,CS300007,육류판매,3.0,226344217.7777778,2259757.75,37.51546984578527,0.0,83.38905373486861,183
3001492,명동 남대문 북창동 다동 무교동 관광특구,CS300002,편의점,29.25,199595791.1363027,7052278.5,41.130612908532555,5.057471264367816,83.33417478594627,184
3120159,서울대입구역,CS300010,반찬가게,12.0,29971471.444444444,3446222.5,59.36801586528525,0.0,83.31855624446413,185
3120197,역삼역,CS200025,자동차수리,4.0,28222607.833333336,4830284.0,52.32252421520571,0.0,83.30614112784174,186
3120191,학동역,CS200019,PC방,3.3333333333333335,168459468.95370367,2261217.0,43.69594122598281,11.111111111111109,83.27730538332843,187
3120012,대학로(혜화역),CS200006,일반의원,12.0,31839072.3125,3628566.5,51.586574984863994,0.0,83.27618098612342,188
3120153,노량진역(노량진),CS200007,치과의원,4.0,57541383.791666664,1701258.0,58.90314454449097,0.0,83.25174195453204,189
3110137,성수초등학교,CS300021,문구,6.0,178612331.3333333,1806010.25,41.81914563922183,0.0,83.24060377915559,190
3120198,구역삼세무서,CS300018,의약품,17.0,47694977.318627454,2243999.75,47.59096325777852,0.0,83.2222984942427,191
3110882,신성초등학교,CS300010,반찬가게,3.0,90122354.44444443,1603568.0,48.81314668289714,0.0,83.17998228520815,192
3120130,구로디지털단지역,CS300002,편의점,3.25,311933654.5625,1584479.0,49.9898466317576,8.333333333333332,83.16613522291114,193
3001495,잠실 관광특구,CS300011,일반의류,580.75,106128773.37893456,4109340.25,47.84223277568681,2.0606471646332998,83.16038529672277,194
3001495,잠실 관광특구,CS300016,안경,6.0,44153175.79166667,4109340.25,47.84223277568681,4.166666666666666,83.15784617655743,195
3120145,영등포역(영등포),CS300017,시계및귀금속,38.25,55381898.594242014,4027648.0,47.46819264622892,1.9736842105263155,83.13077206967819,196
3120153,노량진역(노량진),CS300009,청과상,59.0,133380129.36440678,1701258.0,58.90314454449097,1.271186440677966,83.11417183348095,197
3120191,학동역,CS200007,치과의원,7.25,60256331.284226194,2265472.75,43.88579818369105,0.0,83.11162533215236,198
3110762,선유도역 1번,CS300018,의약품,13.0,872192421.3205128,1677125.0,44.95806828305488,1.9230769230769231,83.08258045467966,199
3120103,홍대입구역(홍대),CS300004,핸드폰,30.0,31917261.197719686,4134730.25,62.71542494843121,1.7241379310344827,83.07770150575732,200
3120197,역삼역,CS300018,의약품,40.75,41430248.22246661,4830284.0,52.32252421520571,1.8445121951219512,83.04801446708001,201
3120187,신논현역,CS200006,일반의원,194.25,62703207.46507563,3624945.0,51.07930628572025,1.0293006091325418,83.03795394154119,202
3120192,뱅뱅사거리,CS300018,의약품,34.5,94705475.385014,2273095.0,43.03793209959042,1.4705882352941175,83.02079273693533,203
3120145,영등포역(영등포),CS300024,운동/경기용품,20.0,45995827.892391965,4027648.0,47.46819264622892,5.263157894736842,83.01816504281075,204
3120006,종각역,CS200006,일반의원,37.0,53932528.46171172,2860594.0,45.25524571237368,0.6756756756756755,82.95177147918511,205
3001493,동대문패션타운 관광특구,CS300033,철물점,3.0,93275098.41666667,3338628.5,40.8155737909122,8.333333333333332,82.94484794803661,206
3120130,구로디지털단지역,CS200008,한의원,4.0,82710435.39583334,1584479.0,49.9898466317576,0.0,82.93080897549453,207
3120189,강남역,CS300019,의료기기,37.75,40781121.958392605,7796285.75,52.848287701405695,1.3335704125177807,82.91752288160615,208
3120198,구역삼세무서,CS200006,일반의원,5.5,44946940.869444445,2243999.75,47.59096325777852,0.0,82.89197667552406,209
3120192,뱅뱅사거리,CS100007,치킨전문점,4.0,61500864.479166664,2273095.0,43.03793209959042,0.0,82.88698700915265,210
3120215,포스코사거리,CS300018,의약품,24.25,53627756.18689613,3374781.5,40.92153988799524,0.0,82.83600531443756,211
3120191,학동역,CS100007,치킨전문점,3.0,56016377.30555555,2265472.75,43.88579818369105,0.0,82.8318497195158,212
3120178,신사역,CS200007,치과의원,30.75,49087902.16765233,3212721.0,45.691877678739694,0.8064516129032258,82.81373634484795,213
3120160,사당역(사당),CS300007,육류판매,3.0,79481624.05555555,2067142.0,41.776475567641285,0.0,82.81126365515206,214
3120130,구로디지털단지역,CS300016,안경,4.0,192595665.2083333,1584479.0,49.9898466317576,6.25,82.7898287570121,215
3120192,뱅뱅사거리,CS200025,자동차수리,3.25,103081275.90277778,2273095.0,43.03793209959042,8.333333333333332,82.76872601121937,216
3110861,관악구신사동주민센터,CS200007,치과의원,3.0,75726469.61111112,1799606.5,46.26228563224804,0.0,82.76156628284616,217
